Address,Longitude,Latitude
2059 ST MARYS,31.03815204,-17.99743516
2094 ST MARYS,31.03742841,-17.99796964
1887 ST MARYS,31.03874678,-17.99651699
2070 ST MARYS,31.03747026,-17.99764686
2055,31.0381555,-17.9969265
6778,31.0385827,-17.996674
2104 ST MARYS,31.03798059,-17.99780004
2097 ST MARYS,31.03748771,-17.99817327
2072,31.0373894,-17.9976385
2062,31.0379048,-17.9975596
2091 CHIRATIDZO ST MARYS,31.03708937,-17.99827922
2102 BARINGA,31.03787091,-17.99783859
6677,31.03854078,-17.99657052
2074,31.0372849,-17.9977308
6669 NEXTENSION1888 ST MARYS ,31.03861963,-17.9971486
1897 ST MARYS,31.03934439,-17.9963318
2058 ST MARYS,31.03826178,-17.99740833
19589,31.0400567,-18.0001625
11359,31.040161,-18.0001305
19718,31.0402925,-18.00029481
2147 ST MARYS,31.0381263,-17.99885473
1894 ST MARYS,31.03917058,-17.99659987
6661 6661 CHITUNGWIZA ST MARYS ROAD,31.03878461,-17.99760485
2148 ST MARYS,31.03833233,-17.99900077
2083 ST MARYS,31.03666784,-17.99801423
2124 ST MARYS,31.03833943,-17.99848366
6666 ST MARYS,31.0386486,-17.99723074
2080 ST MARYS,31.03666853,-17.99777255
2114 ST MARYS,31.03850494,-17.99785765
2133 ST MARYS,31.03773757,-17.9984534
2085 ST MARYS,31.03674864,-17.99809936
968 UNIT G ,31.03878951,-17.99726085
,31.03773255,-17.9975053
2093 ST MARYS,31.03725334,-17.99824071
1884 ST MARYS,31.03906771,-17.99716533
8394 ST MARYS,31.04043446,-17.99759841
2077 ST MARYS,31.03697318,-17.99737653
8375 ST MARYS,31.03970273,-17.99819235
8364 ST MARYS,31.03982142,-17.99824327
8381 ST MARYS,31.03970625,-17.99791659
8388 ST MARYS,31.04061871,-17.99785765
8360 ST MARYS,31.03992964,-17.99858303
8316 ST MARYS,31.03927186,-17.99841523
8356 ST MARYS,31.04004007,-17.99893736
8376 8376 CHITUNGWIZA ST MARYS ROAD,31.0396905,-17.9980605
2101 BARINGA,31.03771678,-17.9981013
2113 ST MARYS,31.038379,-17.99790068
2138 ST MARYS,31.03771109,-17.99920787
2065 ST MARYS ,31.037605,-17.99755971
1891 ST MARYS ,31.03899871,-17.99655402
1878 CHITUNGWIZA ST MARYS,31.03941281,-17.99705719
2116 ST MARYS,31.03880903,-17.99834302
8301 ST MARYS,31.03941875,-17.99857458
1877 ST MARYS,31.03948953,-17.9968217
6660 ST MARYS,31.03866201,-17.99760505
2157 ST MARYS,31.03866342,-17.99918779
1868 ST MARYS,31.03949852,-17.99753997
2152 ST MARYS,31.03878235,-17.99878848
2122 ST MARYS,31.03844783,-17.99845075
1874 ST MARYS,31.03913249,-17.99765275
8347 ST MARYS,31.04042447,-17.99858404
2069 ST MARYS,31.03741229,-17.99745615
1876 ST MARYS,31.03955181,-17.9970144
2071 ST MARYS,31.03725936,-17.9976452
2135 ST MARYS,31.0376153,-17.99849153
8326 ST MARYS,31.04039657,-17.99877407
6663 ST MARYS,31.03899553,-17.99754348
2126 ST MARYS,31.03821856,-17.99851842
2145 ST MARYS,31.03802062,-17.99888696
2112 ST MARYS,31.03843892,-17.99766664
2151 ST MARYS,31.03856797,-17.99886541
1871 ST MARYS,31.03932681,-17.99737719
1864 ST MARYS,31.03974298,-17.99746307
2100 ST MARYS,31.03775725,-17.99787004
1875 ST MARYS,31.03907401,-17.99745551
2123 ST MARYS,31.03828932,-17.99828452
8317 ST MARYS,31.03926754,-17.99852941
2103 ST MARYS,31.03782651,-17.99806814
8334 ST MARYS,31.0408596,-17.99829613
2088 ST MARYS,31.03709002,-17.99805584
1895 ST MARYS ,31.0392075,-17.99649168
8354 ST MARYS,31.04030911,-17.99817909
2117 ST MARYS,31.03861739,-17.99818282
6667 ST MARYS,31.03858811,-17.99731221
2090 ST MARYS,31.03721877,-17.99804047
1889 ST MARYS ,31.03890606,-17.9965664
2075 ST MARYS,31.03703945,-17.99759583
9308 ST MARYS,31.03975836,-17.99951023
8339 ST MARYS,31.04073121,-17.99795623
2055 ST MARYS ,31.03794972,-17.99742758
2110 ST MARYS,31.03831037,-17.99770072
2076 ST MARYS,31.03710038,-17.99769588
127 ST MARYS,31.04009656,-17.99777768
6656 ST MARYS,31.03900185,-17.99764326
6662 ST MARYS,31.0388847,-17.99756318
8396 ST MARYS,31.04027514,-17.99771835
8331 ST MARYS,31.04087279,-17.9985813
8387 CHIRATIDZO ST MARYS,31.04041463,-17.99776973
8307 ST MARYS,31.03963575,-17.99917398
2099 ST MARYS,31.03760096,-17.99813135
9305 ST MARYS,31.04007247,-17.99947347
2136 ST MARYS,31.03767391,-17.99867898
8392 ST MARYS,31.04062577,-17.99748623
,31.0373636,-17.99760772
8344 ST MARYS,31.04075633,-17.99839762
8319 ST MARYS,31.03932953,-17.99870466
8676 ST MARYS,31.03832682,-17.99653609
1872 ST MARYS,31.03925962,-17.9976112
2130 ST MARYS,31.03799714,-17.99858473
1889,31.03885294,-17.9964873
1891,31.03898906,-17.9964425
2066,31.0376899,-17.9975793
2063,31.0376864,-17.9973538
2065,31.03778784,-17.99734101
8363 ST MARYS,31.03984627,-17.9983387
8379 ST MARYS,31.03955,-17.99785016
8315 ST MARYS,31.03925786,-17.99834624
,31.03695899,-17.99753365
8318 ST MARYS,31.03933797,-17.99859489
2159 ST MARYS,31.03869455,-17.99929619
1895,31.03921247,-17.99637124
2056 ST MARYS,31.03847183,-17.99733775
8305 ST MARYS,31.03955998,-17.99891657
18187,31.0353475,-18.001372
18178,31.03484,-18.0011483
2245 ST MARYS,31.03445532,-17.9983682
2246 CHIRATIDZO ST MARYS,31.03428207,-17.99825995
2227 ST MARYS,31.03451819,-17.99922051
2198 ST MARYS,31.03532845,-17.99892877
2199 2199 ST MARYS ,31.03523153,-17.99883835
2286 GOMBO,31.03410096,-17.99760666
2257 ST MARYS ,31.03401824,-17.99892977
2204 ST MARYS,31.03513786,-17.99921591
2251 CHIRATIDZO ST MARYS,31.03421151,-17.99863275
2302 ST MARYS,31.03486293,-17.9980795
2318 ST MARYS,31.03545607,-17.99787747
2322 ST MARYS,31.03524703,-17.99775049
2308 ST MARYS,31.03528984,-17.99836534
2299 GOMBO GOMBO STREET,31.03474076,-17.99789447
2291 GOMBO,31.03433392,-17.99764138
2305 ST MARYS,31.03513893,-17.99814126
,31.03364084,-17.99837477
,31.03391478,-17.99800568
,31.03517141,-17.99978045
2238 CHITUNGWIZA ST MARYS,31.03465527,-17.99864064
2202 ST MARYS,31.03520099,-17.99912022
2263 ST MARYS,31.03388689,-17.99921602
2215 ST MARYS ,31.03459465,-17.99960075
2214 ST MARYS,31.03476779,-17.99968529
2235 ST MARYS,31.03477136,-17.99884949
2216 ST MARYS,31.03466587,-17.99982225
,31.03402386,-17.99875384
2220 ST MARYS,31.03408144,-17.99949846
18195,31.0358121,-18.0016383
18189,31.0357609,-18.0011883
18196,31.035885,-18.0015533
18194,31.0357623,-18.001593
18183,31.03551,-18.0007567
18168,31.0346117,-18.001065
18160,31.0357323,-18.0018539
18180,31.0352139,-18.000742
18170,31.0345145,-18.0008023
2303 ST MARYS,31.03491028,-17.99801589
2249 CHIRATIDZO ST MARYS,31.03433187,-17.99855798
2314 ST MARYS,31.03563833,-17.99797983
2316 ST MARYS,31.03553468,-17.99793966
2330 ST MARYS,31.03487688,-17.9975056
2337 ST MARYS,31.03466509,-17.99721066
2252 ST MARYS,31.03408965,-17.99854381
2319 ST MARYS ,31.03550032,-17.99779863
2241 CHIRATIDZO ST MARYS,31.03490215,-17.99855042
2328 ST MARYS,31.03496283,-17.99756822
2222 ST MARYS,31.03415298,-17.99938661
2310 ST MARYS,31.03539703,-17.99843622
2203 ST MARYS,31.03508708,-17.99903543
2307 ST MARYS,31.03526193,-17.99824139
2326 ST MARYS,31.03507254,-17.99761185
2292 GOMBO,31.03438393,-17.997783
2296 GOMBO,31.03457094,-17.99789086
,31.03533265,-17.99882374
,31.0357785,-17.99908499
,31.0351408,-17.99985092
,31.03472553,-17.99731529
,31.03499651,-17.99915834
2254 CHIEDZA,31.03402475,-17.9986423
2244 120 CHIRATIDZO ST MARYS DRIVE,31.03437479,-17.99819666
2219 ST MARYS,31.03420896,-17.99958896
2313 ST MARYS,31.03551896,-17.99840697
2284 GOMBO,31.03402943,-17.99798602
2300 ST MARYS,31.03478624,-17.9980184
2233 ST MARYS ,31.03465235,-17.99893271
2207 ST MARYS ,31.0349413,-17.99924584
2294 GOMBO,31.034484,-17.99783672
2264 ST MARYS,31.03367524,-17.99917343
2288 GOMBO,31.03421251,-17.99766161
2217 CHIRATIDZO ST MARYS,31.03461418,-17.99972995
2336 ST MARYS,31.03460781,-17.99732592
2225 ST MARYS,31.03440187,-17.99931647
2332 ST MARYS,31.03477625,-17.99745161
2295 GOMBO STREET,31.03453419,-17.99776832
2248 ST MARYS,31.0342137,-17.9983553
,31.03525356,-17.99877472
2297 GOMBO STREET,31.03462565,-17.99784717
2268 ST MARYS,31.03357236,-17.9987578
2312 ST MARYS,31.0354793,-17.99846499
2212 ST MARYS,31.03466268,-17.99962
2250 CHIRATIDZO ST MARYS,31.03415263,-17.99844847
2178 ST MARYS,31.03528121,-17.9998131
2234 ST MARYS,31.03452718,-17.99882829
2208 ST MARYS,31.03500878,-17.99941588
2259 ST MARYS,31.03394469,-17.99902143
2306 ST MARYS,31.03520126,-17.99829316
2213 ST MARYS ,31.03474112,-17.99951475
2265 ST MARYS,31.03373423,-17.99934158
2232 CHITUNGWIZA ST MARYS,31.03446889,-17.99891817
2243 ST MARYS ,31.03448194,-17.99823618
2182 ST MARYS,31.03539597,-17.99964487
2289 ST MARYS,31.03422354,-17.99757279
2200 ST MARYS,31.03483744,-17.99930953
2298 GOMBO,31.03465665,-17.99795114
2320 ST MARYS,31.03535068,-17.99782823
,31.03353462,-17.9985667
,31.03569026,-17.99902196
2309 ST MARYS,31.03536521,-17.99830604
2279 GOMBO ST MARYS ,31.03378355,-17.99819187
2180 ST MARYS,31.03534076,-17.99972659
2293 ST MARYS ,31.03441829,-17.99769578
2211 118 CHIRATIDZO ST MARYS DRIVE,31.03479558,-17.9994494
,31.03544248,-17.99834468
2304 ST MARYS,31.03511883,-17.99824272
2210 ST MARYS,31.03494294,-17.99950391
2285 GOMBO STREET,31.03393706,-17.99793585
263 6949 ST MARYS ,31.03438868,-17.99717462
263 6949 ST MARYS ,31.03435198,-17.99700168
,31.03560557,-17.99787864
18162,31.03558,-18.0016705
,31.03538651,-17.99774464
,31.03562896,-17.9992932
3868,31.02989227,-17.98970008
8713,31.02750713,-17.9924721
4047MANYAMEPARK,31.0322131,-17.98883089
8794,31.03089398,-17.98869902
8964 ST MARYS,31.02847075,-17.98887433
8626 ST MARYS,31.02933491,-17.98902886
3472,31.02912149,-17.99199505
1969 ST MARYS,31.03111368,-17.98971228
9058 ST MARYS,31.02921044,-17.98820015
4108 ST MARYS,31.03072274,-17.99071424
4112 ST MARYS,31.03033693,-17.99047458
9932 ST MARYS ST MARYS ,31.0284205,-17.9940844
1154 ST MARYS,31.0306247,-17.99016141
3813 ST MARYS,31.03014978,-17.99233342
8617 ST MARYS,31.02860862,-17.98935024
4131 ST MARYS,31.02995252,-17.99005442
8603 ST MARYS,31.02759897,-17.99006347
8987 ST MARYS,31.0276407,-17.98894449
9043 ST MARYS,31.02963439,-17.9883354
3696 ST MARYS,31.03005458,-17.99066087
8946 ST MARYS,31.02718176,-17.98970099
3545 ST MARYS,31.02935412,-17.99085188
4296 ST MARYS,31.03148032,-17.98913173
260 ST MARYS,31.02751507,-17.99013027
9089 ST MARYS,31.02939063,-17.98797194
3932 ST MARYS,31.03347797,-17.99028647
3569,31.02945795,-17.99169797
3848,31.0283805,-17.9901918
3866,31.0296693,-17.9895231
3736,31.0321823,-17.9924144
3402,31.0292497,-17.9926859
3649,31.02953054,-17.99127385
3663,31.0311031,-17.9914664
3668,31.0307634,-17.9912469
4063MANYAMEPARK,31.0324501,-17.99009629
9968,31.0274454,-17.9934465
3587,31.0282286,-17.9908036
9856,31.0266128,-17.9901933
4290 ST MARYS,31.03095814,-17.98930631
3912 ST MARYS,31.03354059,-17.98876873
378 ST MARYS,31.03160126,-17.99031275
8619 ST MARYS,31.02877304,-17.98928991
4011 ST MARYS,31.03296551,-17.98989667
3898 ST MARYS,31.03222067,-17.9885563
8864 ST MARYS,31.0274138,-17.98971214
4229 ST MARYS,31.03165089,-17.98975841
4097 ST MARYS,31.03156871,-17.99105267
65 ST MARYS,31.03035581,-17.99033516
9780 ST MARYS,31.02873402,-17.9878997
10055,31.0262166,-17.9927615
9684 ST MARYS,31.02682756,-17.98829817
9646 MANYAME PARK,31.0268341,-17.9889253
9116 ST MARYS,31.02746205,-17.98897897
3940 ST MARYS,31.03335768,-17.98931787
892 ST MARYS,31.03163621,-17.98906846
3467,31.0295561,-17.9922513
4025 ST MARYS,31.03256392,-17.99031906
8858 ST MARYS,31.02699857,-17.98995788
3555 ST MARYS,31.03008592,-17.99132649
3829 ST MARYS,31.03086616,-17.99234799
2206 ST MARYS,31.03125475,-17.98932598
9120 ST MARYS,31.02717982,-17.98917475
3592 ST MARYS,31.02912528,-17.99009958
6598 ST MARYS,31.03261652,-17.99132463
4360 MANYAME PARK,31.0332174,-17.9920625
9898 MANYAME PARK,31.0258683,-17.9907276
3582,31.0286234,-17.9909744
8940,31.0268015,-17.9906703
3584,31.0284309,-17.990849
3581,31.0285928,-17.9911213
3579,31.0288104,-17.9910692
3401,31.02946176,-17.99269928
8771 8771 CHITUNGWIZA ST MARYS ROAD,31.0305864,-17.9889164
9673 ST MARYS,31.02621391,-17.98886459
4186 ST MARYS,31.03165299,-17.99037986
3519,31.02993979,-17.99220382
8847,31.0302291,-17.9885698
3874,31.0302458,-17.9891882
9041,31.0294503,-17.9884761
3835,31.0307636,-17.9920901
8998 MANYAME PARK,31.0267815,-17.9895506
8947,31.0272819,-17.9896691
8862,31.0272437,-17.9897349
9088,31.0295372,-17.98791104
3751,31.03158673,-17.99153002
3723,31.03231482,-17.99153725
3834,31.03067127,-17.99196142
3525,31.03026334,-17.99179545
3806,31.03051083,-17.99188879
3836 CHITSURO,31.0307675,-17.9919817
3797,31.03105074,-17.99187063
3561,31.03006844,-17.99177815
3653,31.02933008,-17.99109629
3638,31.02945215,-17.99136954
3805,31.03046877,-17.99158355
3601,31.02842273,-17.99048018
3589,31.02805899,-17.9907158
8581,31.02858605,-17.98967159
8942,31.02691283,-17.9898434
8999 MANYAME PARK,31.02677309,-17.98968325
8942,31.02680806,-17.98992366
8814,31.02846663,-17.98925586
8843,31.02991182,-17.98863283
9816 9816 ST MARYS ,31.02811598,-17.98769416
3563,31.02997091,-17.99192113
8945,31.0271596,-17.9897858
9061 MANYAME PARK,31.0288826,-17.9882685
8608,31.0279054,-17.9899134
9775,31.02842396,-17.98809399
9113,31.0276002,-17.9887077
9921,31.025413,-17.9902279
9791,31.0295503,-17.9874611
9862,31.0260379,-17.990499
8612,31.0281882,-17.989545
8812,31.028627,-17.9891558
8796,31.03063765,-17.98879757
9787,31.0292357,-17.9877494
9334,31.0263741,-17.9906366
8774,31.0308091,-17.988734
8622,31.0289469,-17.9891778
9864,31.026645,-17.9903142
9003 MANYAME PARK,31.02685516,-17.98963074
8802,31.03003501,-17.98877604
8836,31.0294984,-17.988903
8887,31.0293168,-17.98863105
9109,31.027922,-17.9886136
9925,31.025781,-17.9899947
8967 MPARK,31.0287669,-17.9887472
8760,31.0297839,-17.9892535
9001 MANYAME PARK,31.0266196,-17.9897954
3832 CHITSURO,31.03101847,-17.99205599
8980 ST MARYS,31.02811626,-17.98869913
8824 ST MARYS,31.0277246,-17.98980536
3972 ST MARYS,31.03313888,-17.9903797
1152 ST MARYS,31.03142332,-17.98927095
3551 ST MARYS,31.02980465,-17.99113756
8991 ST MARYS,31.02737401,-17.98913535
9113 91123 ST MARYS ,31.02766401,-17.98882259
64 ST MARYS,31.03104972,-17.99044766
9809 ST MARYS,31.02852429,-17.98786276
9699 ST MARYS,31.02581257,-17.98905175
9807 ST MARYS,31.02869259,-17.98780612
9682 ST MARYS,31.02683015,-17.98842377
9648 ST MARYS,31.02699016,-17.98886015
9126 ST MARYS,31.02678237,-17.98947766
9122 ST MARYS,31.02704388,-17.98927695
8826 ST MARYS,31.02758805,-17.98990493
8879 ST MARYS,31.02844162,-17.98896853
9049 ST MARYS,31.02992863,-17.98787762
3969 ST MARYS,31.03286625,-17.99064813
8874,31.0280502,-17.9891488
8825 ST MARYS,31.02765758,-17.98985451
8886 ST MARYS,31.02915327,-17.9886852
3908 ST MARYS,31.03347209,-17.98841848
3928 ST MARYS,31.03343957,-17.99005498
3957 ST MARYS,31.03318823,-17.98902248
3869 ST MARYS,31.02994272,-17.98945607
3627 ST MARYS,31.02877251,-17.99088143
1111 ST MARYS,31.03193749,-17.98902722
56 ST MARYS,31.03021794,-17.99025312
8807 ST MARYS,31.02910058,-17.98907442
3681 ST MARYS,31.02984869,-17.99066356
9867 ST MARYS,31.02631556,-17.99051069
4104 ST MARYS,31.03099047,-17.99090962
3922 ST MARYS,31.03375473,-17.98965302
4275 ST MARYS,31.03015705,-17.98972573
3529 ST MARYS,31.03051886,-17.99148176
1937 ST MARYS,31.03202068,-17.98897968
9096 ST MARYS,31.028835,-17.98822231
3538 ST MARYS,31.02986155,-17.99104327
3685 ST MARYS,31.02957454,-17.990491
1161 ST MARYS,31.03049643,-17.98997861
4101 ST MARYS,31.03123033,-17.99099375
9943,31.0274194,-17.9934258
3583,31.0283653,-17.9909965
8609 ST MARYS,31.02797555,-17.98975289
9776 MHANYAMI,31.02842072,-17.98803761
3624 ST MARYS,31.02874693,-17.99076062
3690 ST MARYS,31.02964392,-17.99038912
4116 ST MARYS,31.03005688,-17.9902868
4019 ST MARYS,31.03280893,-17.99062576
9099 ST MARYS,31.02859937,-17.98833806
4271 ST MARYS,31.0304821,-17.98959851
3954 ST MARYS,31.03314914,-17.98881878
3553 ST MARYS,31.02994599,-17.99123596
4224 ST MARYS,31.0316404,-17.99019321
9812 ST MARYS,31.02828349,-17.98796865
9691 ST MARYS,31.02634855,-17.98864295
9795 9795 CHITUNGWIZA ST MARYS ROAD,31.02958887,-17.9873816
3918 ST MARYS,31.03367671,-17.98930443
4016 ST MARYS,31.0329047,-17.99038599
4117 ST MARYS,31.03001983,-17.99026444
3675 ST MARYS,31.03026676,-17.99096653
2436 ST MARYS,31.03206607,-17.98975141
4105 ST MARYS,31.0308947,-17.99084566
9110 ST MARYS,31.02779859,-17.98868414
78 ST MARYS,31.03104552,-17.99036937
4127 ST MARYS,31.02969711,-17.98983468
3971 ST MARYS,31.03308295,-17.99039718
99999 4179 ST MARYS ,31.03172079,-17.98981923
2023 4234 ST MARYS ,31.03134296,-17.98968921
2864 4217 ST MARYS ,31.03108327,-17.99039314
10 4280 ST MARYS ,31.0301651,-17.9896114
1567 4153 ST MARYS ,31.03174906,-17.99102471
8718,31.02799141,-17.99283272
9940,31.02794041,-17.99372835
1165 4209 ST MARYS ,31.03054257,-17.99000028
99999 4184 ST MARYS ,31.03172569,-17.99022117
8943,31.0268808,-17.9898579
3914 ST MARYS,31.03359146,-17.98897429
9097 ST MARYS,31.02875732,-17.98825925
34 ST MARYS,31.03025417,-17.98957498
4057 ST MARYS,31.03245487,-17.98961967
8887 ST MARYS,31.02923484,-17.98865736
9132 ST MARYS,31.0263888,-17.98976826
9766 ST MARYS,31.02783943,-17.98829742
9002 ST MARYS,31.02666173,-17.9897068
8895 ST MARYS,31.02986512,-17.98838807
8817 ST MARYS,31.02826684,-17.98941304
9056 ST MARYS,31.02937097,-17.98813612
3626 ST MARYS,31.02868925,-17.99083251
9649 ST MARYS,31.02706136,-17.98882567
3887 ST MARYS,31.0313879,-17.9888815
3975 ST MARYS,31.03305919,-17.99022312
4021 ST MARYS,31.03276,-17.99075439
1934 ST MARYS,31.03170332,-17.98995414
8823 ST MARYS,31.02780216,-17.98975121
4063 ST MARYS,31.03255833,-17.99016667
4258 ST MARYS,31.03151248,-17.98920512
4085 ST MARYS,31.03205969,-17.99049659
3870 ST MARYS,31.02999807,-17.98943295
3897 ST MARYS,31.03217572,-17.98857516
3700 ST MARYS,31.03033524,-17.99084457
4126 ST MARYS,31.02962933,-17.98984893
3915 ST MARYS,31.03360254,-17.98901498
1047 ST MARYS,31.03167885,-17.98904749
4092 ST MARYS,31.03183817,-17.99105721
3966 ST MARYS,31.03336942,-17.98978376
6615 ST MARYS,31.03231703,-17.99074683
3530 ST MARYS,31.03046507,-17.99144483
3537 ST MARYS,31.02995602,-17.99108984
3531 ST MARYS,31.03038351,-17.99139643
4118 ST MARYS,31.02991917,-17.99018475
3634 ST MARYS,31.02924695,-17.99121894
3810 ST MARYS,31.03030323,-17.99212565
3549 ST MARYS,31.02966591,-17.99105324
4008 ST MARYS,31.0329026,-17.98967997
9887 ST MARYS,31.0257992,-17.9905704
9688 ST MARYS,31.02656346,-17.98849765
9652 MANYAME ST MARYS ,31.02712998,-17.98865205
9810 ST MARYS,31.02844143,-17.98789477
9813 ST MARYS,31.0282084,-17.98800806
8831 ST MARYS,31.02726023,-17.99018815
9105 ST MARYS,31.02811972,-17.98854738
4300 ST MARYS,31.03179419,-17.98900974
273 ST MARYS,31.02881965,-17.98916431
3876 ST MARYS,31.03050013,-17.98923054
8818 ST MARYS,31.02813112,-17.98950041
62 ST MARYS,31.03115317,-17.99053714
3894 ST MARYS,31.03192186,-17.98866346
3895 ST MARYS,31.03196618,-17.98864772
68 ST MARYS,31.03072956,-17.99023725
8725 8725 ST MARYS ,31.02857568,-17.99319978
1141 ST MARYS,31.03094014,-17.99078065
9765 ST MARYS,31.02774492,-17.98833806
9633 ST MARYS,31.0273397,-17.98862003
8798 ST MARYS,31.03037522,-17.98859325
8848,31.0303105,-17.98845991
1167 4150 ST MARYS ,31.03140919,-17.99092034
3961 ST MARYS,31.03323398,-17.98934303
3674 ST MARYS,31.03032611,-17.99102401
3546 MHANYAMI,31.02946748,-17.99091962
3780,31.0317026,-17.9922381
3963 ST MARYS,31.03329292,-17.98951388
3816,31.030353,-17.9923823
3849,31.0286249,-17.99030902
3724,31.0324275,-17.9915561
3656,31.02913151,-17.99097268
3735,31.03231275,-17.99241312
8584,31.02838677,-17.98977453
8585,31.0283012,-17.9899057
3739,31.0321862,-17.9921502
3798,31.031159,-17.9918816
3857,31.02894763,-17.98985805
3791,31.03113781,-17.99237394
3647,31.02968287,-17.99135916
8595,31.02756161,-17.99046634
3741,31.03223375,-17.99198759
3839,31.02767526,-17.9907165
1933 ST MARYS,31.03188431,-17.99072377
3655,31.0291855,-17.99103257
3376,31.0314509,-17.9927469
3513,31.0295705,-17.991864
3665,31.0310034,-17.9912668
34 ST MARYS,31.03032327,-17.98953222
3953 ST MARYS,31.03312905,-17.98870039
9965,31.0269431,-17.9933202
4054MANYAMEPARK,31.03233672,-17.98934764
4060MANYAMEPARK,31.0324763,-17.98988469
6600 ST MARYS,31.03251452,-17.99120521
3497,31.02832955,-17.99117095
4306 MANYAME PARK,31.0325131,-17.9925416
4399,31.03368436,-17.9925282
3629 ST MARYS,31.02892001,-17.99098293
3679 ST MARYS,31.03001021,-17.9907701
4017 ST MARYS,31.03286905,-17.99047198
3635 3635 ST MARYS ,31.02932877,-17.99126417
3936 ST MARYS,31.03342475,-17.98971303
99999 4180 ST MARYS ,31.03175505,-17.98992478
1426 ST MARYS,31.03130242,-17.98971507
271 ST MARYS,31.02787069,-17.98984893
4285 ST MARYS,31.0305834,-17.98943365
9799 ST MARYS,31.02929355,-17.98751369
3809 ST MARYS,31.03037449,-17.99207488
9774 ST MARYS,31.02827054,-17.98811149
3935 ST MARYS,31.0334443,-17.98975792
3948 ST MARYS,31.03317718,-17.98867841
4082 ST MARYS,31.03213449,-17.99027989
3923 ST MARYS,31.03378968,-17.9897403
1143 ST MARYS,31.03094014,-17.99078065
8797 ST MARYS,31.03040868,-17.98857503
8989 ST MARYS,31.02750477,-17.98904423
2018 ST MARYS,31.03206703,-17.99025332
3557 ST MARYS,31.03027202,-17.99145688
4010 ST MARYS,31.03294245,-17.98983585
8855 ST MARYS,31.02675518,-17.99012534
4111 ST MARYS,31.03042973,-17.99054781
4102 ST MARYS,31.03112259,-17.99094615
3590 MHANYAMI,31.02928148,-17.99002334
3965 ST MARYS,31.03336478,-17.98972779
1422 ST MARYS,31.0309917,-17.98940627
8627 ST MARYS,31.02943977,-17.98901409
3974 ST MARYS,31.03306128,-17.99032937
1936 ST MARYS,31.03193177,-17.9906301
4099 ST MARYS,31.03140409,-17.99102121
270 ST MARYS,31.02779819,-17.98988587
4024 ST MARYS,31.03252123,-17.99042184
8821 ST MARYS,31.02793528,-17.98967289
9659 ST MARYS,31.02666521,-17.9889882
3883 ST MARYS,31.03106521,-17.98901178
47 ST MARYS,31.03008119,-17.99015957
3881 ST MARYS,31.03087479,-17.98908549
8625 ST MARYS,31.02928442,-17.98907073
8767 ST MARYS,31.03032761,-17.98904922
3947 ST MARYS,31.03321746,-17.98879566
8984 ST MARYS ,31.02786403,-17.98877026
4324 ST MARYS,31.03307246,-17.99108475
3892 ST MARYS,31.03176589,-17.98873316
9042 ST MARYS,31.02957,-17.98836496
4232 ST MARYS,31.03158238,-17.98953122
8722 8722 CHITUNGWIZA ST MARYS ROAD,31.02832116,-17.99302898
